SetupID,Ticket,OpenTime,CloseTime,DayOfWeek,Symbol,Direction,EntryPrice,StopLoss,TakeProfit,LotSize,RiskPct,Session,ConfluenceScore,Grade,WeeklyBias,DailyBias,H4Bias,H1Bias,PDH_Sweep,PDL_Sweep,PWH_Sweep,PWL_Sweep,Asian_Sweep,EQH_Sweep,EQL_Sweep,MSS,Displacement,FVG_Present,OB_Present,ADR_Status,PremDisc_Status,MarketCondition,ATR14_Pips_Entry,ATR50_Pips_Entry,Spread_Pips_Entry,SpreadPctATR_Entry,ADX_Entry,Profit_USD,Profit_Pct,PlannedRR,RR_Achieved,MFE_Pips,MAE_Pips,MinutesInTrade,BarsInTrade,ExitReason,Trade_Result,Score_Weekly,Score_Daily,Score_LiqSweep,Score_MSS,Score_Displacement,Score_FVG,Score_Killzone,Score_SMT,Score_ADR,Score_PO3,Score_PremDisc,TP1_Hit,TP2_Hit,TP3_Hit,BreakEven_Triggered,Score_H4Align,Score_H1Align,OB_Score,Cond_Score
ATLAS_20171027_100000_19603,610,2017.10.27 10:00:00,2017.10.27 11:56:16,Friday,EURUSD,LONG,1.16236,1.16108,1.16620,0.03,0.50,NONE,125,A+,NEUTRAL,BEARISH,NEUTRAL,NEUTRAL,NO,YES,NO,YES,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,RANGING,5.56,5.43,0.10,1.80,18.52,1.50,0.1928,3.00,0.391,14.7,7.7,116,0,StopLoss,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,0,0,1,1
ATLAS_20171030_100000_19632,613,2017.10.30 10:00:00,2017.11.03 17:00:00,Monday,EURUSD,LONG,1.16168,1.15642,1.17746,0.01,0.50,NONE,125,A+,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,OK,DISCOUNT,TRENDING,2.66,4.95,0.10,3.76,27.03,-0.76,-0.0971,3.00,-0.144,73.8,15.3,6180,360,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,2
ATLAS_20171107_164500_19772,615,2017.11.07 16:45:00,2017.11.10 17:00:00,Tuesday,EURUSD,LONG,1.15776,1.15481,1.16661,0.01,0.50,NEWYORK,120,A+,NEUTRAL,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,YES,BLOCKED,DISCOUNT,RANGING,7.14,6.42,0.10,1.40,24.37,8.65,1.0928,3.00,2.932,88.4,13.9,4335,240,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,-1,1,1
ATLAS_20171114_021500_19866,617,2017.11.14 02:15:00,2017.11.14 20:08:18,Tuesday,EURUSD,LONG,1.16689,1.16273,1.17937,0.01,0.50,NONE,125,A+,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,2.76,4.84,0.10,3.63,30.67,12.49,1.5534,3.00,3.002,124.6,4.5,1073,60,TP3_Full,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,YES,NO,0,-1,1,2
ATLAS_20171117_030000_20050,619,2017.11.17 03:00:00,2017.11.17 17:00:00,Friday,EURUSD,LONG,1.17896,1.17466,1.19186,0.01,0.50,NONE,125,A+,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,5.02,6.44,0.10,1.99,29.69,0.51,0.0634,3.00,0.119,32.1,15.7,840,0,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20171120_100000_20079,621,2017.11.20 10:00:00,2017.11.21 11:38:16,Monday,EURUSD,LONG,1.17545,1.17182,1.18634,0.01,0.50,NONE,120,A+,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,YES,YES,NO,YES,BLOCKED,DISCOUNT,TRENDING,6.16,7.41,0.10,1.62,30.66,-3.63,-0.4532,3.00,-1.000,54.0,36.2,1538,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20171121_201500_20114,623,2017.11.21 20:15:00,2017.11.24 11:08:18,Tuesday,EURUSD,LONG,1.17509,1.17121,1.18673,0.01,0.50,NONE,125,A+,BULLISH,BEARISH,BEARISH,NEUTRAL,NO,YES,NO,NO,YES,YES,YES,YES,NO,NO,YES,OK,PREMIUM,RANGING,9.26,9.06,0.10,1.08,24.55,11.64,1.4325,3.00,3.000,116.3,18.8,3773,240,TP3_Full,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,YES,NO,-1,0,1,1
ATLAS_20171128_023000_20232,625,2017.11.28 02:30:00,2017.11.28 12:36:03,Tuesday,EURUSD,LONG,1.19079,1.18800,1.19916,0.01,0.50,NONE,125,A+,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,YES,YES,NO,YES,YES,YES,YES,NO,NO,YES,OK,PREMIUM,TRENDING,4.08,6.67,0.10,2.45,32.68,-2.79,-0.3445,3.00,-1.000,12.0,27.8,606,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,2
ATLAS_20171129_100000_20306,627,2017.11.29 10:00:00,2017.11.29 15:30:40,Wednesday,EURUSD,LONG,1.18718,1.18168,1.20368,0.01,0.50,NONE,125,A+,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,YES,NO,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,5.48,5.57,0.10,1.83,53.11,-5.50,-0.6838,3.00,-1.000,10.9,54.4,330,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20171130_034500_20355,629,2017.11.30 03:45:00,2017.12.01 17:00:00,Thursday,EURUSD,LONG,1.18674,1.18068,1.20492,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,4.59,7.08,0.10,2.18,41.08,-0.65,-0.0809,3.00,-0.107,72.9,58.5,2235,120,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20171205_030000_20452,631,2017.12.05 03:00:00,2017.12.05 16:07:38,Tuesday,EURUSD,LONG,1.18706,1.18191,1.20251,0.01,0.50,NONE,125,A+,BEARISH,BULLISH,BEARISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,OK,PREMIUM,TRENDING,4.43,6.65,0.10,2.26,42.33,-5.15,-0.6450,3.00,-1.000,6.0,51.3,787,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,0,2
ATLAS_20171206_020000_20492,633,2017.12.06 02:00:00,2017.12.06 16:57:29,Wednesday,EURUSD,LONG,1.18306,1.17907,1.19503,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,BEARISH,BEARISH,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,OK,DISCOUNT,TRENDING,3.51,7.52,0.10,2.85,40.80,-3.99,-0.5022,3.00,-1.000,17.4,39.8,897,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,0,2
ATLAS_20171207_201500_20590,635,2017.12.07 20:15:00,2017.12.08 02:43:28,Thursday,EURUSD,LONG,1.18019,1.17706,1.18958,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,BEARISH,BEARISH,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,OK,PREMIUM,RANGING,8.03,7.17,0.10,1.25,21.74,-3.13,-0.3955,3.00,-1.000,12.8,31.2,388,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,0,1
ATLAS_20171211_031500_20648,637,2017.12.11 03:15:00,2017.12.12 18:33:30,Monday,EURUSD,LONG,1.17747,1.17202,1.19382,0.01,0.50,NONE,125,A+,BEARISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,NO,YES,NO,YES,NO,OK,PREMIUM,TRENDING,4.16,6.80,0.10,2.41,43.15,-5.45,-0.6935,3.00,-1.000,37.1,54.4,2358,120,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,0,2
ATLAS_20171212_184500_20649,640,2017.12.12 18:48:30,2017.12.12 19:41:17,Tuesday,EURUSD,LONG,1.17226,1.17075,1.17679,0.02,0.50,NEWYORK,120,A+,BEARISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,YES,YES,YES,YES,YES,YES,NO,NO,BLOCKED,DISCOUNT,TRENDING,8.21,6.14,0.10,1.22,56.50,1.00,0.1271,3.00,0.331,16.2,4.5,52,0,StopLoss,WIN,15,15,20,20,15,10,10,5,0,5,5,YES,NO,NO,YES,0,-1,0,2
ATLAS_20171218_044500_20669,643,2017.12.18 04:45:00,2017.12.19 20:17:47,Monday,EURUSD,LONG,1.17610,1.17329,1.18453,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,NO,YES,NO,NO,NO,OK,DISCOUNT,TRENDING,4.52,6.52,0.10,2.21,42.81,8.43,1.0653,3.00,3.000,83.6,4.5,2372,120,TP3_Full,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,YES,NO,0,-1,0,2
ATLAS_20171219_203000_20670,645,2017.12.19 20:32:47,2017.12.22 17:00:00,Tuesday,EURUSD,LONG,1.18446,1.17275,1.21959,0.01,0.50,NONE,120,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,YES,NO,NO,NO,YES,YES,NO,YES,NO,NO,YES,BLOCKED,PREMIUM,TRENDING,10.16,8.53,0.10,0.98,35.44,0.60,0.0758,3.00,0.051,57.1,27.7,4107,240,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20171226_100000_20675,647,2017.12.26 10:00:00,2017.12.29 17:00:00,Tuesday,EURUSD,LONG,1.18721,1.18069,1.20677,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,BULLISH,BEARISH,NO,NO,NO,NO,NO,YES,NO,YES,YES,YES,YES,OK,PREMIUM,RANGING,2.44,5.34,0.10,4.11,24.62,12.06,1.5000,3.00,1.850,126.6,25.5,4740,300,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,-1,1,1
ATLAS_20180102_031500_20689,649,2018.01.02 03:15:00,2018.01.05 17:00:00,Tuesday,EURUSD,LONG,1.20229,1.19262,1.23130,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,NO,YES,NO,YES,NO,OK,PREMIUM,TRENDING,6.39,5.93,2.00,31.28,29.00,0.71,0.0882,3.00,0.073,66.0,21.9,5145,300,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,2
ATLAS_20180109_210000_20846,651,2018.01.09 21:00:00,2018.01.10 13:02:25,Tuesday,EURUSD,LONG,1.19307,1.19066,1.20030,0.01,0.50,NONE,120,A+,BEARISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,BLOCKED,DISCOUNT,RANGING,6.44,7.85,0.10,1.55,22.29,7.23,0.8905,3.00,3.000,72.2,7.5,962,60,TP3_Full,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,YES,NO,0,-1,0,1
ATLAS_20180110_131500_20847,653,2018.01.10 13:17:25,2018.01.12 17:00:00,Wednesday,EURUSD,LONG,1.19942,1.19055,1.22603,0.01,0.50,NONE,120,A+,BEARISH,BULLISH,NEUTRAL,NEUTRAL,YES,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,BLOCKED,DISCOUNT,RANGING,12.81,7.40,0.10,0.78,23.54,14.37,1.7391,3.00,1.620,154.6,64.9,3102,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,0,1
ATLAS_20180115_064500_20875,655,2018.01.15 06:45:00,2018.01.19 17:00:00,Monday,EURUSD,LONG,1.22104,1.20208,1.27792,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,NO,YES,YES,YES,YES,OK,PREMIUM,CHOPPY,7.99,10.07,0.10,1.25,17.32,4.04,0.4865,3.00,0.213,112.7,45.2,6375,420,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,0
ATLAS_20180122_234500_20959,657,2018.01.22 23:45:00,2018.01.25 05:30:29,Monday,EURUSD,LONG,1.22620,1.22049,1.24333,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,BEARISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,YES,OK,PREMIUM,TRENDING,4.51,7.28,0.20,4.43,50.50,17.13,2.0213,3.00,3.000,171.1,39.0,3225,180,TP3_Full,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,YES,NO,-1,-1,1,2
ATLAS_20180125_054500_20960,659,2018.01.25 05:45:29,2018.01.26 17:00:00,Thursday,EURUSD,LONG,1.24348,1.22812,1.28956,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,8.44,8.52,0.10,1.19,44.80,0.65,0.0766,3.00,0.042,103.0,71.0,2114,120,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20180130_034500_21060,661,2018.01.30 03:45:00,2018.02.02 17:00:00,Tuesday,EURUSD,LONG,1.23869,1.23268,1.25672,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,RANGING,6.36,8.42,0.10,1.57,18.60,4.10,0.4811,3.00,0.682,135.1,52.1,5115,300,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,1
ATLAS_20180205_050000_21081,663,2018.02.05 05:00:00,2018.02.05 17:04:42,Monday,EURUSD,LONG,1.24612,1.23991,1.26475,0.01,0.50,NONE,125,A+,BULLISH,NEUTRAL,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,OK,DISCOUNT,RANGING,8.11,11.61,0.10,1.23,18.40,-6.23,-0.7364,3.00,-1.003,13.7,61.9,724,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,0,1
ATLAS_20180205_171500_21082,665,2018.02.05 17:19:42,2018.02.05 22:59:29,Monday,EURUSD,LONG,1.24140,1.23889,1.24893,0.01,0.50,NEWYORK,125,A+,NEUTRAL,NEUTRAL,BULLISH,NEUTRAL,NO,YES,NO,NO,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,11.85,9.41,0.10,0.84,52.82,-2.54,-0.3011,3.00,-1.012,16.2,25.0,339,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,0,2
ATLAS_20180206_101500_21116,667,2018.02.06 10:15:00,2018.02.06 14:20:32,Tuesday,EURUSD,LONG,1.24165,1.23525,1.26085,0.01,0.50,NONE,125,A+,NEUTRAL,BEARISH,BULLISH,NEUTRAL,NO,YES,NO,NO,YES,YES,YES,YES,YES,NO,NO,OK,PREMIUM,TRENDING,13.52,12.06,0.10,0.74,41.88,-6.47,-0.7730,3.00,-1.011,18.1,63.8,245,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,0,2
ATLAS_20180206_143000_21117,669,2018.02.06 14:35:32,2018.02.06 14:57:41,Tuesday,EURUSD,LONG,1.23589,1.23397,1.24165,0.02,0.50,NONE,125,A+,NEUTRAL,BEARISH,BULLISH,NEUTRAL,NO,YES,NO,NO,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,14.09,12.58,0.10,0.71,33.23,-3.88,-0.4657,3.00,-1.010,0.7,18.5,22,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,0,2
ATLAS_20180207_024500_21165,671,2018.02.07 02:45:00,2018.02.07 17:31:40,Wednesday,EURUSD,LONG,1.23861,1.23039,1.26327,0.01,0.50,NONE,125,A+,NEUTRAL,BULLISH,BULLISH,BEARISH,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,OK,PREMIUM,CHOPPY,5.69,12.04,0.20,3.52,16.54,-8.22,-0.9965,3.00,-1.000,19.9,82.1,886,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,-1,0,0
ATLAS_20180209_100000_21291,673,2018.02.09 10:00:00,2018.02.09 17:00:00,Friday,EURUSD,LONG,1.22838,1.22021,1.25289,0.01,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,OK,PREMIUM,TRENDING,8.51,7.52,0.10,1.18,26.83,-2.66,-0.3235,3.00,-0.326,0.1,56.8,420,0,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,2
ATLAS_20180212_021500_21301,675,2018.02.12 02:15:00,2018.02.14 20:21:04,Monday,EURUSD,LONG,1.22565,1.21954,1.24398,0.01,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,NO,YES,NO,YES,NO,OK,PREMIUM,TRENDING,6.99,10.60,0.10,1.43,46.40,18.33,2.1807,3.00,3.000,183.2,21.5,3966,240,TP3_Full,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,YES,NO,0,-1,0,2
ATLAS_20180214_203000_21302,677,2018.02.14 20:36:04,2018.02.16 17:00:00,Wednesday,EURUSD,LONG,1.24292,1.22745,1.28933,0.01,0.50,NONE,120,A+,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,YES,YES,NO,NO,YES,YES,YES,YES,YES,NO,NO,BLOCKED,PREMIUM,TRENDING,21.37,13.97,0.10,0.47,47.81,1.45,0.1722,3.00,0.094,126.2,6.7,2663,120,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,0,2
ATLAS_20180219_011500_21308,679,2018.02.19 01:15:00,2018.02.19 15:50:15,Monday,EURUSD,LONG,1.24197,1.23834,1.25286,0.01,0.50,NONE,125,A+,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,YES,OK,DISCOUNT,RANGING,6.61,10.41,0.10,1.51,21.10,-3.66,-0.4366,3.00,-1.008,15.5,35.9,875,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20180219_160000_21309,683,2018.02.19 16:05:15,2018.02.19 18:49:25,Monday,EURUSD,LONG,1.23710,1.23603,1.24031,0.03,0.50,NEWYORK,125,A+,NEUTRAL,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,9.49,8.31,0.10,1.05,32.69,9.63,1.1356,3.00,3.000,32.0,1.9,164,0,TP3_Full,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,YES,YES,YES,0,-1,1,2
ATLAS_20180226_231500_21391,687,2018.02.26 23:15:00,2018.02.27 17:01:27,Monday,EURUSD,LONG,1.23146,1.22698,1.24490,0.01,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,YES,NO,NO,NO,YES,YES,YES,YES,NO,NO,YES,OK,DISCOUNT,RANGING,4.98,8.80,0.10,2.01,24.38,-4.48,-0.5208,3.00,-1.000,31.8,44.7,1066,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20180227_171500_21392,689,2018.02.27 17:16:27,2018.02.27 17:47:35,Tuesday,EURUSD,LONG,1.22652,1.22377,1.23477,0.01,0.50,NEWYORK,120,A+,NEUTRAL,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,YES,YES,YES,YES,YES,YES,NO,YES,BLOCKED,DISCOUNT,TRENDING,13.54,9.27,0.10,0.74,41.72,-2.78,-0.3243,3.00,-1.011,5.5,27.1,31,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20180302_030000_21585,691,2018.03.02 03:00:00,2018.03.02 17:00:00,Friday,EURUSD,LONG,1.22733,1.21446,1.26594,0.01,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,YES,OK,PREMIUM,TRENDING,6.24,11.79,0.10,1.60,48.15,4.02,0.4667,3.00,0.312,49.6,21.9,840,0,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20180305_001500_21587,693,2018.03.05 00:15:00,2018.03.09 17:00:00,Monday,EURUSD,LONG,1.23575,1.22414,1.27058,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,BULLISH,YES,NO,YES,NO,NO,YES,NO,YES,YES,YES,YES,OK,PREMIUM,TRENDING,7.81,10.57,0.10,1.28,30.17,-4.49,-0.5240,3.00,-0.387,88.7,88.7,6765,420,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,2
ATLAS_20180312_041500_21605,695,2018.03.12 04:15:00,2018.03.16 16:57:42,Monday,EURUSD,LONG,1.23221,1.22630,1.24994,0.01,0.50,NONE,125,A+,BEARISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,4.58,7.30,0.10,2.18,28.57,-5.91,-0.6945,3.00,-1.000,90.4,58.9,6522,420,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,1,2
ATLAS_20180321_051500_21795,697,2018.03.21 05:15:00,2018.03.22 02:12:27,Wednesday,EURUSD,LONG,1.22622,1.22296,1.23600,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,YES,OK,DISCOUNT,TRENDING,4.97,5.83,0.20,4.02,29.79,9.78,1.1362,3.00,3.000,97.5,11.3,1257,60,TP3_Full,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,YES,NO,0,0,1,2
ATLAS_20180322_021500_21796,699,2018.03.22 02:27:27,2018.03.23 17:00:00,Thursday,EURUSD,LONG,1.23645,1.22317,1.27629,0.01,0.50,NONE,125,A+,NEUTRAL,BULLISH,BEARISH,BULLISH,YES,NO,NO,YES,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,4.90,10.15,0.20,4.08,35.67,-2.72,-0.3170,3.00,-0.205,24.0,79.5,2312,120,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,1,1,2
ATLAS_20180326_040000_21813,701,2018.03.26 04:00:00,2018.03.29 10:42:41,Monday,EURUSD,LONG,1.23693,1.22956,1.25904,0.01,0.50,NONE,125,A+,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,OK,PREMIUM,RANGING,5.88,8.32,0.10,1.70,24.07,-7.39,-0.8687,3.00,-1.003,107.0,73.2,4722,300,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20180329_104500_21814,703,2018.03.29 10:57:41,2018.03.29 18:48:59,Thursday,EURUSD,LONG,1.23075,1.22854,1.23738,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,BULLISH,NEUTRAL,NO,YES,YES,NO,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,7.86,5.63,0.10,1.27,35.61,-2.24,-0.2640,3.00,-1.014,28.3,22.0,471,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,0,2
ATLAS_20180329_190000_21815,705,2018.03.29 19:03:59,2018.03.30 17:00:00,Thursday,EURUSD,LONG,1.22960,1.22739,1.23623,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,NEUTRAL,BEARISH,NO,YES,YES,NO,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,9.91,9.04,0.20,2.02,31.20,2.94,0.3453,3.00,1.330,34.4,10.3,1316,60,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,0,2
ATLAS_20180402_040000_21832,707,2018.04.02 04:00:00,2018.04.03 16:12:42,Monday,EURUSD,LONG,1.23220,1.22766,1.24582,0.01,0.50,NONE,125,A+,BEARISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,OK,PREMIUM,CHOPPY,3.85,5.01,0.30,7.79,15.98,-4.71,-0.5563,3.00,-1.037,23.0,44.5,2172,120,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,0
ATLAS_20180404_030000_21876,709,2018.04.04 03:00:00,2018.04.05 15:24:31,Wednesday,EURUSD,LONG,1.22784,1.22436,1.23828,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,BEARISH,BEARISH,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,3.21,6.95,0.20,6.22,25.18,-3.49,-0.4139,3.00,-1.003,36.3,34.3,2184,120,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,0,2
ATLAS_20180405_153000_21877,711,2018.04.05 15:39:31,2018.04.05 17:46:59,Thursday,EURUSD,LONG,1.22527,1.22303,1.23199,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,NEUTRAL,NEUTRAL,NO,YES,NO,YES,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,9.40,6.83,0.20,2.13,32.02,-2.26,-0.2688,3.00,-1.009,16.0,22.2,127,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,2
ATLAS_20180409_100000_21974,713,2018.04.09 10:00:00,2018.04.13 17:00:00,Monday,EURUSD,LONG,1.22786,1.22049,1.24997,0.01,0.50,NONE,125,A+,BEARISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,OK,PREMIUM,TRENDING,4.99,4.76,0.10,2.01,32.33,4.57,0.5405,3.00,0.620,117.8,18.4,6180,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,0,2
