SetupID,Ticket,OpenTime,CloseTime,DayOfWeek,Symbol,Direction,EntryPrice,StopLoss,TakeProfit,LotSize,RiskPct,Session,ConfluenceScore,Grade,WeeklyBias,DailyBias,H4Bias,H1Bias,PDH_Sweep,PDL_Sweep,PWH_Sweep,PWL_Sweep,Asian_Sweep,EQH_Sweep,EQL_Sweep,MSS,Displacement,FVG_Present,OB_Present,ADR_Status,PremDisc_Status,MarketCondition,ATR14_Pips_Entry,ATR50_Pips_Entry,Spread_Pips_Entry,SpreadPctATR_Entry,ADX_Entry,Profit_USD,Profit_Pct,PlannedRR,RR_Achieved,MFE_Pips,MAE_Pips,MinutesInTrade,BarsInTrade,ExitReason,Trade_Result,Score_Weekly,Score_Daily,Score_LiqSweep,Score_MSS,Score_Displacement,Score_FVG,Score_Killzone,Score_SMT,Score_ADR,Score_PO3,Score_PremDisc,TP1_Hit,TP2_Hit,TP3_Hit,BreakEven_Triggered,Score_H4Align,Score_H1Align,OB_Score,Cond_Score
ATLAS_20170117_103000_10991,103,2017.01.17 10:30:00,2017.01.20 17:00:00,Tuesday,XAUUSD,LONG,1213.11,1188.07,1288.23,0.02,0.50,NONE,120,A+,NEUTRAL,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.80,1.20,0.24,13.31,46.95,-25.04,-2.0884,3.00,-5.000,5.7,17.3,4710,300,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,1,1,2
ATLAS_20170123_014500_10995,105,2017.01.23 01:45:00,2017.01.26 14:13:41,Monday,XAUUSD,LONG,1215.30,1188.53,1295.61,0.02,0.50,NONE,125,A+,BULLISH,BULLISH,BULLISH,BULLISH,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,OK,PREMIUM,TRENDING,2.32,2.01,0.36,15.51,40.75,-53.54,-4.6742,3.00,-10.000,4.1,26.8,5068,300,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,1,1,2
ATLAS_20170202_121500_11352,107,2017.02.02 12:15:00,2017.02.03 17:00:00,Thursday,XAUUSD,LONG,1221.23,1188.10,1320.62,0.01,0.50,NONE,120,A+,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,YES,NO,YES,YES,YES,YES,NO,NO,YES,BLOCKED,PREMIUM,RANGING,1.79,1.24,0.28,15.65,23.90,-6.01,-0.5275,3.00,-1.814,4.0,14.2,1725,60,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,-1,1,1
ATLAS_20170209_163000_11643,109,2017.02.09 16:30:00,2017.02.10 17:00:00,Thursday,XAUUSD,LONG,1242.16,1219.99,1308.67,0.02,0.50,NEWYORK,125,A+,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.65,1.12,0.26,15.74,19.07,-28.22,-2.5396,3.00,-6.364,2.3,20.6,1470,60,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,1,1
ATLAS_20170216_110000_11912,111,2017.02.16 11:00:00,2017.02.17 17:00:00,Thursday,XAUUSD,LONG,1237.82,1206.64,1331.36,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,BEARISH,NEUTRAL,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.34,1.03,0.24,17.94,27.14,4.23,0.3792,3.00,1.357,5.9,2.8,1800,120,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20170221_170000_12029,115,2017.02.21 17:00:00,2017.02.24 17:00:00,Tuesday,XAUUSD,LONG,1233.38,1216.04,1285.40,0.03,0.50,NEWYORK,120,A+,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,YES,NO,NO,NO,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.63,1.09,0.24,14.72,29.82,61.95,5.2775,3.00,11.909,26.7,2.2,4320,240,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,YES,NO,NO,YES,1,-1,1,2
ATLAS_20170228_171500_12163,117,2017.02.28 17:15:00,2017.03.01 14:10:37,Tuesday,XAUUSD,LONG,1257.23,1240.91,1306.19,0.03,0.50,NEWYORK,125,A+,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,YES,NO,NO,YES,NO,NO,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,1.65,1.13,0.26,15.75,27.42,-49.11,-4.3663,3.00,-10.031,1.1,16.3,1255,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,1,2
ATLAS_20170315_204500_12910,119,2017.03.15 20:45:00,2017.03.17 17:00:00,Wednesday,XAUUSD,LONG,1216.24,1187.23,1303.27,0.01,0.50,NONE,120,A+,BULLISH,BULLISH,NEUTRAL,BEARISH,YES,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,2.83,1.59,0.24,8.47,27.86,13.24,1.1635,3.00,4.564,17.4,1.7,2655,120,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20170322_151500_13108,121,2017.03.22 15:15:00,2017.03.24 17:00:00,Wednesday,XAUUSD,LONG,1249.34,1216.82,1346.90,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.06,0.93,0.25,23.63,30.59,-1.89,-0.1664,3.00,-0.581,3.9,8.4,2985,180,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,1,2
ATLAS_20170327_020000_13113,123,2017.03.27 02:00:00,2017.03.31 17:00:00,Monday,XAUUSD,LONG,1252.96,1230.92,1319.08,0.02,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,YES,YES,YES,OK,PREMIUM,RANGING,2.13,1.43,0.37,17.36,23.85,-16.70,-1.4919,3.00,-3.789,8.0,13.4,6660,420,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20170403_171500_13167,125,2017.04.03 17:15:00,2017.04.07 17:00:00,Monday,XAUUSD,LONG,1250.91,1229.61,1314.81,0.02,0.50,NEWYORK,125,A+,BULLISH,NEUTRAL,BEARISH,BULLISH,YES,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.40,0.88,0.26,18.64,25.12,31.10,2.7032,3.00,7.300,19.9,7.3,5745,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,1,1,2
ATLAS_20170411_180000_13304,127,2017.04.11 18:00:00,2017.04.21 17:00:00,Tuesday,XAUUSD,LONG,1272.89,1237.08,1380.32,0.01,0.50,NEWYORK,120,A+,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,YES,NO,NO,YES,NO,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,2.13,1.15,0.24,11.26,58.32,9.94,0.8566,3.00,2.776,22.6,4.2,14340,900,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,1,0,1,2
ATLAS_20170516_174500_14532,131,2017.05.16 17:45:00,2017.05.19 17:00:00,Tuesday,XAUUSD,LONG,1238.30,1216.90,1302.50,0.02,0.50,NEWYORK,125,A+,BULLISH,BULLISH,BULLISH,NEUTRAL,YES,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.27,0.87,0.24,18.84,22.05,28.54,2.3865,3.00,6.668,26.7,2.4,4275,240,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,1,0,1,1
ATLAS_20170601_044500_15136,133,2017.06.01 04:45:00,2017.06.02 17:00:00,Thursday,XAUUSD,LONG,1269.86,1249.51,1330.91,0.02,0.50,NONE,125,A+,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,YES,NO,NO,NO,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,0.80,1.23,0.25,31.11,20.99,10.00,0.8293,3.00,2.457,6.5,10.9,2175,120,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,1,1,1
ATLAS_20170614_154500_15708,135,2017.06.14 15:45:00,2017.06.16 17:00:00,Wednesday,XAUUSD,LONG,1273.09,1249.11,1345.03,0.02,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,YES,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.55,0.99,0.24,15.48,28.26,-35.64,-3.0456,3.00,-7.431,7.8,21.7,2955,180,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20170628_050000_16249,137,2017.06.28 05:00:00,2017.06.30 17:00:00,Wednesday,XAUUSD,LONG,1250.96,1231.26,1310.06,0.02,0.50,NONE,125,A+,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,YES,YES,NO,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,0.89,1.05,0.24,26.94,19.62,-17.14,-1.4864,3.00,-4.350,3.8,11.8,3600,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,1,1,1
ATLAS_20170712_154500_16805,139,2017.07.12 15:45:00,2017.07.14 17:00:00,Wednesday,XAUUSD,LONG,1221.43,1198.13,1291.33,0.02,0.50,NONE,125,A+,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,YES,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.49,1.06,0.24,16.07,23.02,19.94,1.6999,3.00,4.279,11.2,6.7,2955,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20170720_174500_17101,141,2017.07.20 17:45:00,2017.07.21 17:00:00,Thursday,XAUUSD,LONG,1246.24,1225.84,1307.44,0.02,0.50,NEWYORK,120,A+,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,YES,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,RANGING,2.11,1.15,0.24,11.38,22.63,7.56,0.6404,3.00,1.853,5.8,3.6,1395,60,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20170725_164500_17233,143,2017.07.25 16:45:00,2017.07.28 17:00:00,Tuesday,XAUUSD,LONG,1254.55,1239.23,1300.51,0.03,0.50,NEWYORK,125,A+,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.33,1.07,0.25,18.84,22.57,33.27,2.7408,3.00,7.239,12.5,10.9,4335,240,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20170801_160000_17362,145,2017.08.01 16:00:00,2017.08.04 17:00:00,Tuesday,XAUUSD,LONG,1267.58,1252.57,1312.61,0.04,0.50,NEWYORK,125,A+,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,OK,PREMIUM,TRENDING,1.27,0.93,0.24,18.92,29.41,-42.96,-3.6690,3.00,-7.155,6.5,11.9,4380,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,2
ATLAS_20170809_153000_17569,147,2017.08.09 15:30:00,2017.08.11 17:00:00,Wednesday,XAUUSD,LONG,1275.04,1241.44,1375.84,0.01,0.50,NONE,120,A+,BULLISH,BULLISH,BEARISH,NEUTRAL,NO,NO,YES,YES,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.42,1.16,0.24,16.85,36.61,11.51,0.9734,3.00,3.426,16.9,4.8,2970,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20170816_211500_17799,149,2017.08.16 21:15:00,2017.08.18 17:00:00,Wednesday,XAUUSD,LONG,1281.33,1257.23,1353.63,0.02,0.50,NONE,120,A+,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.79,1.33,0.24,13.42,32.57,31.96,2.6318,3.00,6.631,19.4,0.3,2625,120,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20170822_163000_17930,151,2017.08.22 16:30:00,2017.08.25 17:00:00,Tuesday,XAUUSD,LONG,1289.54,1270.51,1346.63,0.03,0.50,NEWYORK,125,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.42,1.04,0.24,16.91,21.47,-26.94,-2.2688,3.00,-4.719,5.0,13.2,4350,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20170828_100000_17955,153,2017.08.28 10:00:00,2017.09.01 17:00:00,Monday,XAUUSD,LONG,1298.24,1266.37,1393.85,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,NO,YES,NO,YES,NO,OK,PREMIUM,TRENDING,0.83,0.93,0.28,33.82,41.45,22.00,1.8190,3.00,6.903,30.5,2.4,6180,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,2
ATLAS_20170907_154500_18227,155,2017.09.07 15:45:00,2017.09.08 17:00:00,Thursday,XAUUSD,LONG,1342.68,1321.55,1406.07,0.02,0.50,NONE,120,A+,BULLISH,BULLISH,BULLISH,BEARISH,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,YES,BLOCKED,PREMIUM,RANGING,1.53,1.08,0.24,15.68,23.89,7.94,0.6522,3.00,1.879,14.7,4.0,1515,60,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,1,-1,1,1
ATLAS_20170925_181500_19013,157,2017.09.25 18:15:00,2017.09.28 06:45:38,Monday,XAUUSD,LONG,1305.19,1281.20,1377.16,0.02,0.50,NEWYORK,120,A+,BULLISH,BULLISH,BEARISH,BEARISH,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,BLOCKED,PREMIUM,RANGING,2.23,1.36,0.24,10.78,23.80,-48.02,-4.1066,3.00,-10.008,8.4,24.0,3630,240,StopLoss,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,-1,1,1
ATLAS_20171009_043000_19492,159,2017.10.09 04:30:00,2017.10.13 17:00:00,Monday,XAUUSD,LONG,1280.09,1250.54,1368.74,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,YES,OK,PREMIUM,TRENDING,1.06,1.72,0.25,23.55,28.86,21.36,1.7939,3.00,7.228,22.6,0.9,6510,420,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20171019_153000_19779,161,2017.10.19 15:30:00,2017.10.20 17:00:00,Thursday,XAUUSD,LONG,1288.49,1266.85,1353.41,0.02,0.50,NONE,120,A+,NEUTRAL,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.50,1.34,0.38,25.25,54.27,-13.36,-1.1348,3.00,-3.087,2.4,9.4,1530,60,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20171101_113000_20326,163,2017.11.01 11:30:00,2017.11.03 17:00:00,Wednesday,XAUUSD,LONG,1279.09,1257.53,1343.77,0.02,0.50,NONE,120,A+,BULLISH,BULLISH,BEARISH,NEUTRAL,YES,NO,NO,NO,YES,NO,NO,YES,NO,NO,YES,BLOCKED,PREMIUM,TRENDING,1.50,0.91,0.39,25.95,53.32,-25.54,-2.2174,3.00,-5.923,4.9,13.5,3210,180,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20171106_183000_20385,165,2017.11.06 18:30:00,2017.11.10 17:00:00,Monday,XAUUSD,LONG,1276.52,1255.37,1339.97,0.02,0.50,NEWYORK,120,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.36,1.01,0.36,26.53,42.92,15.24,1.3059,3.00,3.603,11.8,4.8,5670,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20171115_154500_20593,167,2017.11.15 15:45:00,2017.11.17 17:00:00,Wednesday,XAUUSD,LONG,1289.09,1259.80,1376.96,0.01,0.50,NONE,120,A+,BULLISH,BULLISH,BEARISH,NEUTRAL,NO,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,BLOCKED,PREMIUM,TRENDING,1.32,1.00,0.36,27.29,42.80,-3.82,-0.3284,3.00,-1.304,0.0,14.1,2955,180,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,0,0,2
ATLAS_20171121_171500_20727,169,2017.11.21 17:15:00,2017.11.24 17:00:00,Tuesday,XAUUSD,LONG,1284.66,1264.46,1345.26,0.02,0.50,NEWYORK,125,A+,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,1.70,0.99,0.36,21.20,32.94,10.68,0.9098,3.00,2.644,9.9,5.7,4305,240,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20180105_154500_22699,171,2018.01.05 15:45:00,2018.01.05 17:00:00,Friday,XAUUSD,LONG,1320.93,1295.70,1396.62,0.02,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.22,0.91,0.37,30.24,23.25,-9.06,-0.7778,3.00,-1.795,0.9,7.4,75,0,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,1
ATLAS_20180110_121500_22893,173,2018.01.10 12:15:00,2018.01.12 17:00:00,Wednesday,XAUUSD,LONG,1317.09,1298.26,1373.58,0.03,0.50,NONE,120,A+,NEUTRAL,BULLISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.28,1.00,0.36,28.03,51.43,29.79,2.4936,3.00,5.273,15.9,2.6,3165,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,1,-1,1,2
ATLAS_20180117_030000_23046,175,2018.01.17 03:00:00,2018.01.19 17:00:00,Wednesday,XAUUSD,LONG,1342.15,1321.66,1403.62,0.02,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.03,1.22,0.36,35.00,32.35,-16.20,-1.3747,3.00,-3.953,1.7,18.0,3720,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20180125_200000_23351,177,2018.01.25 20:00:00,2018.01.26 17:00:00,Thursday,XAUUSD,LONG,1362.94,1329.42,1463.50,0.01,0.50,NONE,120,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,YES,BLOCKED,PREMIUM,TRENDING,1.88,1.80,0.36,19.19,50.21,-9.70,-0.8300,3.00,-2.894,1.7,20.6,1260,60,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20180130_161500_23481,179,2018.01.30 16:15:00,2018.02.02 17:00:00,Tuesday,XAUUSD,LONG,1348.28,1327.57,1410.41,0.02,0.50,NEWYORK,120,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,NO,YES,NO,NO,NO,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,RANGING,1.62,1.51,0.15,9.23,24.06,-33.08,-2.9128,3.00,-7.986,2.7,16.7,4365,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20180206_041500_23575,181,2018.02.06 04:15:00,2018.02.07 18:47:21,Tuesday,XAUUSD,LONG,1344.18,1318.99,1419.75,0.02,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,CHOPPY,2.20,1.84,0.12,5.46,17.64,-50.46,-4.6498,3.00,-10.016,1.9,25.1,2312,120,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,0
ATLAS_20180214_163000_23930,185,2018.02.14 16:30:00,2018.02.16 17:00:00,Wednesday,XAUUSD,LONG,1333.16,1307.30,1410.74,0.02,0.50,NEWYORK,120,A+,BULLISH,BULLISH,BULLISH,BULLISH,YES,YES,NO,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,CHOPPY,2.93,1.50,0.14,4.79,15.79,41.40,3.6585,3.00,8.005,28.5,1.9,2910,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,YES,NO,NO,YES,1,1,1,0
ATLAS_20180220_163000_24045,187,2018.02.20 16:30:00,2018.02.21 09:59:31,Tuesday,XAUUSD,LONG,1341.89,1325.41,1391.33,0.03,0.50,NEWYORK,125,A+,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,1.87,1.27,0.14,7.47,26.57,-49.44,-4.5686,3.00,-10.000,1.0,16.5,1049,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,1,2
ATLAS_20180226_044500_24241,189,2018.02.26 04:45:00,2018.02.27 18:44:05,Monday,XAUUSD,LONG,1337.65,1315.78,1403.26,0.02,0.50,NONE,125,A+,BULLISH,NEUTRAL,BEARISH,NEUTRAL,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.63,1.17,0.16,9.80,41.33,-43.74,-4.2121,3.00,-10.000,3.3,21.8,2279,120,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20180305_024500_24474,191,2018.03.05 02:45:00,2018.03.09 17:00:00,Monday,XAUUSD,LONG,1324.89,1305.20,1383.96,0.02,0.50,NONE,125,A+,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,OK,PREMIUM,RANGING,1.25,1.57,0.24,19.20,21.13,-7.76,-0.7529,3.00,-1.971,15.5,12.1,6615,420,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,1,0,1
ATLAS_20180321_153000_25021,195,2018.03.21 15:30:00,2018.03.23 17:00:00,Wednesday,XAUUSD,LONG,1322.28,1297.17,1397.61,0.02,0.50,NONE,120,A+,NEUTRAL,BULLISH,BEARISH,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.49,0.96,0.16,10.75,28.51,51.82,4.7913,3.00,10.319,27.9,4.0,2970,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,YES,NO,NO,YES,-1,0,1,2
ATLAS_20180327_100000_25126,197,2018.03.27 10:00:00,2018.03.28 15:30:30,Tuesday,XAUUSD,LONG,1355.47,1333.46,1421.50,0.02,0.50,NONE,125,A+,NEUTRAL,NEUTRAL,NEUTRAL,BULLISH,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,0.99,0.96,0.15,15.23,21.20,-44.02,-4.2428,3.00,-10.000,0.8,22.0,1770,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,1
ATLAS_20180404_110000_25428,199,2018.04.04 11:00:00,2018.04.06 17:00:00,Wednesday,XAUUSD,LONG,1339.81,1318.88,1402.60,0.02,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.14,0.93,0.15,13.16,29.05,-16.72,-1.6379,3.00,-3.994,8.4,20.3,3240,180,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20180409_194500_25492,201,2018.04.09 19:45:00,2018.04.13 17:00:00,Monday,XAUUSD,LONG,1336.39,1309.50,1417.06,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,BEARISH,BEARISH,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.56,1.25,0.17,10.86,29.90,7.31,0.7110,3.00,2.718,28.8,5.3,5595,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,1,2
ATLAS_20180416_161500_25542,203,2018.04.16 16:15:00,2018.04.20 17:00:00,Monday,XAUUSD,LONG,1346.86,1323.05,1418.29,0.02,0.50,NEWYORK,125,A+,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.61,1.31,0.14,8.68,18.94,-20.42,-2.0264,3.00,-4.288,8.8,10.9,5805,360,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,1,1,1
ATLAS_20180424_170000_25675,205,2018.04.24 17:00:00,2018.04.27 17:00:00,Tuesday,XAUUSD,LONG,1329.96,1312.11,1383.51,0.02,0.50,NEWYORK,125,A+,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,OK,PREMIUM,CHOPPY,1.63,1.21,0.14,8.57,17.43,-17.14,-1.7303,3.00,-4.801,2.7,14.7,4320,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,0
