SetupID,Timestamp,DayOfWeek,Trade_Executed,Rejected_Step,WeeklyBias,DailyBias,H4Bias,H1Bias,PDH_Sweep,PDL_Sweep,PWH_Sweep,PWL_Sweep,Asian_Sweep,EQH_Sweep,EQL_Sweep,MSS,Displacement,FVG_Present,OB_Present,ADR_Status,PremDisc_Status,Session,MarketCondition,ConfluenceScore,ATR14_Pips,ATR50_Pips,Spread_Pips,SpreadPctATR,ADX_Value,Score_Weekly,Score_Daily,Score_LiqSweep,Score_MSS,Score_Displacement,Score_FVG,Score_Killzone,Score_SMT,Score_ADR,Score_PO3,Score_PremDisc,Score_H4Align,Score_H1Align,OB_Score,Cond_Score,win_loss,tp1_hit,tp2_hit,tp3_hit,sl_hit,mfe_r,mae_r,bars_to_outcome,entry_price,atr_1r
ATLAS_20220316_114500_53104,2022.03.16 11:45:00,Wednesday,YES,,BEARISH,BEARISH,BEARISH,BEARISH,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,125,3.07,2.35,0.05,1.63,24.17,15,15,20,20,15,10,10,5,5,5,5,-1,-1,1,1,0,0,0,0,1,0.678,1.14,1,1921.82,3.07
ATLAS_20220317_033000_53129,2022.03.17 03:30:00,Thursday,YES,,BEARISH,BULLISH,BEARISH,NEUTRAL,YES,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,CHOPPY,125,2.1,4.49,0.09,4.29,17.37,15,15,20,20,15,10,10,5,5,5,5,-1,0,1,0,1,1,1,0,0,2.205,1.248,4,1933.57,2.1
ATLAS_20220321_033000_53144,2022.03.21 03:30:00,Monday,YES,,BEARISH,NEUTRAL,BEARISH,BEARISH,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,125,2.55,3.42,0.05,1.96,26.2,15,15,20,20,15,10,10,5,5,5,5,-1,-1,1,2,0,0,0,0,1,0.475,1.259,17,1927.63,2.55
ATLAS_20220328_010000_53145,2022.03.28 01:00:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,CHOPPY,105,1.69,2.98,0.1,5.92,17.36,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,0,1,1,0,0,0,1.373,2.746,7,1956.2,1.69
ATLAS_20220328_011500_53146,2022.03.28 01:15:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,CHOPPY,105,1.69,2.98,0.34,20.09,16.48,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,0,1,1,0,0,0,1.538,2.58,6,1955.92,1.69
ATLAS_20220328_013000_53147,2022.03.28 01:30:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,CHOPPY,105,1.64,2.95,0.35,21.36,16.75,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,0,1,1,0,0,0,1.439,2.805,5,1956.16,1.64
ATLAS_20220328_014500_53148,2022.03.28 01:45:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,CHOPPY,105,1.55,2.93,0.31,19.94,16.68,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,0,1,1,0,0,0,1.826,2.665,3,1955.69,1.55
ATLAS_20220328_020000_53149,2022.03.28 02:00:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,CHOPPY,105,1.57,2.91,0.1,6.37,15.81,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,0,1,1,0,0,0,1.968,2.465,2,1955.43,1.57
ATLAS_20220328_021500_53150,2022.03.28 02:15:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,CHOPPY,105,1.58,2.89,0.1,6.34,15.05,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,0,1,1,0,0,0,1.728,2.677,1,1955.79,1.58
ATLAS_20220328_023000_53151,2022.03.28 02:30:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,CHOPPY,105,1.53,2.87,0.1,6.52,14.02,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,0,0,0,0,0,1,0.895,1.268,3,1957.15,1.53
ATLAS_20220328_024500_53152,2022.03.28 02:45:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,CHOPPY,105,1.52,2.85,0.1,6.58,15.76,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,0,0,0,0,0,1,0.836,1.342,2,1957.25,1.52
ATLAS_20220328_030000_53153,2022.03.28 03:00:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,1.46,2.84,0.1,6.85,18.44,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,1,0,0,0,0,1,0.068,1.11,1,1956.83,1.46
ATLAS_20220328_031500_53154,2022.03.28 03:15:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,1.51,2.76,0.05,3.3,21.61,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,1,1,1,0,0,0,1.623,2.642,2,1955.55,1.51
ATLAS_20220328_033000_53155,2022.03.28 03:30:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,1.53,2.76,0.05,3.27,20.04,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,1,1,1,0,0,0,1.68,2.529,1,1955.43,1.53
ATLAS_20220328_034500_53156,2022.03.28 03:45:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,CHOPPY,105,1.52,2.75,0.05,3.29,17.77,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,0,0,0,0,0,1,0.0,4.013,1,1957.66,1.52
ATLAS_20220328_040000_53157,2022.03.28 04:00:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,1.64,2.77,0.05,3.04,18.11,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,1,0,0,0,0,1,0.378,2.854,1,1951.73,1.64
ATLAS_20220328_041500_53158,2022.03.28 04:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,OK,DISCOUNT,NONE,CHOPPY,105,2.0,2.85,0.05,2.5,15.83,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,0,0,0,0,0,1,0.74,1.97,2,1949.83,2.0
ATLAS_20220328_043000_53159,2022.03.28 04:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,OK,DISCOUNT,NONE,CHOPPY,105,2.19,2.9,0.05,2.28,16.83,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,0,0,0,0,0,1,0.155,1.169,1,1948.45,2.19
ATLAS_20220328_044500_53160,2022.03.28 04:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,OK,DISCOUNT,NONE,CHOPPY,105,2.23,2.89,0.05,2.24,17.7,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,0,1,1,0,0,0,1.61,1.637,1,1946.0,2.23
ATLAS_20220328_050000_53161,2022.03.28 05:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,OK,DISCOUNT,NONE,RANGING,105,2.34,2.86,0.05,2.14,20.86,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,1,0,0,0,0,1,0.65,1.03,5,1948.07,2.34
ATLAS_20220328_051500_53162,2022.03.28 05:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,OK,DISCOUNT,NONE,RANGING,105,2.57,2.86,0.05,1.95,24.1,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,1,0,0,0,0,1,0.895,1.922,6,1947.29,2.57
ATLAS_20220328_053000_53163,2022.03.28 05:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,OK,DISCOUNT,NONE,TRENDING,105,2.62,2.83,0.05,1.91,26.92,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,2,0,0,0,0,1,0.073,1.237,2,1949.4,2.62
ATLAS_20220328_054500_53164,2022.03.28 05:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,2.73,2.77,0.05,1.83,26.12,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,0,0,0,0,1,0.015,2.143,4,1948.2,2.73
ATLAS_20220328_060000_53165,2022.03.28 06:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,2.8,2.66,0.05,1.79,25.34,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,0,0,0,0,1,0.375,1.429,3,1946.35,2.8
ATLAS_20220328_061500_53166,2022.03.28 06:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,2.82,2.58,0.05,1.77,27.21,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,0,0,0,0,1,0.124,1.599,2,1946.86,2.82
ATLAS_20220328_063000_53167,2022.03.28 06:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,2.84,2.5,0.05,1.76,29.62,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,0,0,0,0,1,0.004,1.525,1,1946.68,2.84
ATLAS_20220328_064500_53168,2022.03.28 06:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,2.74,2.4,0.05,1.82,31.71,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,0,0,0,0,1,0.113,1.088,3,1944.69,2.74
ATLAS_20220328_153000_53191,2022.03.28 15:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,YES,YES,NO,YES,NO,YES,BLOCKED,DISCOUNT,NONE,RANGING,100,3.93,3.2,0.05,1.27,22.69,15,15,20,0,15,10,10,5,0,5,5,0,-1,1,1,0,0,0,0,1,0.445,1.443,1,1943.09,3.93
ATLAS_20220328_154500_53192,2022.03.28 15:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,YES,YES,NO,YES,NO,YES,BLOCKED,DISCOUNT,NONE,RANGING,100,4.0,3.24,0.05,1.25,23.6,15,15,20,0,15,10,10,5,0,5,5,0,-1,1,1,0,0,0,0,1,0.387,1.663,2,1938.43,4.0
ATLAS_20220328_194500_53208,2022.03.28 19:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,YES,YES,NO,YES,NO,YES,BLOCKED,DISCOUNT,NONE,CHOPPY,100,4.03,3.72,0.05,1.24,13.31,15,15,20,0,15,10,10,5,0,5,5,0,-1,1,0,0,0,0,0,1,0.414,1.196,4,1938.47,4.03
ATLAS_20220328_200000_53209,2022.03.28 20:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,DISCOUNT,NONE,CHOPPY,100,3.77,3.7,0.05,1.33,14.04,15,15,20,0,15,10,10,5,0,5,5,0,-1,1,0,0,0,0,0,1,0.347,1.374,3,1938.83,3.77
ATLAS_20220328_201500_53210,2022.03.28 20:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,DISCOUNT,NONE,CHOPPY,100,3.44,3.68,0.05,1.45,17.76,15,15,20,0,15,10,10,5,0,5,5,0,-1,1,0,0,0,0,0,1,0.108,1.32,1,1939.77,3.44
ATLAS_20220328_203000_53211,2022.03.28 20:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,DISCOUNT,NONE,RANGING,100,3.06,3.67,0.05,1.63,20.98,15,15,20,0,15,10,10,5,0,5,5,0,-1,1,1,0,0,0,0,1,0.069,1.317,3,1935.75,3.06
ATLAS_20220330_043000_53319,2022.03.30 04:30:00,Wednesday,YES,,BEARISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,125,1.86,3.28,0.05,2.69,24.34,15,15,20,20,15,10,10,5,5,5,5,0,-1,1,1,1,1,1,1,0,3.457,0.151,1,1920.76,1.86
ATLAS_20220404_030000_53328,2022.04.04 03:00:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,DISCOUNT,NONE,RANGING,105,1.55,3.13,0.1,6.47,23.33,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,1,0,0,0,0,1,0.716,1.342,4,1925.77,1.55
ATLAS_20220404_031500_53329,2022.04.04 03:15:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,DISCOUNT,NONE,RANGING,105,1.56,3.12,0.05,3.2,24.01,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,1,0,0,0,0,1,0.904,1.141,3,1925.47,1.56
ATLAS_20220404_033000_53330,2022.04.04 03:30:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,DISCOUNT,NONE,TRENDING,105,1.48,3.06,0.05,3.38,26.45,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,2,0,0,0,0,1,0.345,1.811,2,1926.37,1.48
ATLAS_20220404_034500_53331,2022.04.04 03:45:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,DISCOUNT,NONE,TRENDING,105,1.43,3.01,0.05,3.5,27.02,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,2,0,0,0,0,1,0.0,1.364,1,1925.64,1.43
ATLAS_20220404_040000_53332,2022.04.04 04:00:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,DISCOUNT,NONE,TRENDING,105,1.48,3.0,0.05,3.38,27.95,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,2,0,0,0,0,1,0.919,2.149,4,1923.8,1.48
ATLAS_20220404_044500_53335,2022.04.04 04:45:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,DISCOUNT,NONE,RANGING,105,1.44,2.89,0.05,3.48,19.95,15,15,20,0,15,10,10,5,5,5,5,0,-1,0,1,0,0,0,0,1,0.361,1.451,1,1922.71,1.44
ATLAS_20220404_100000_53344,2022.04.04 10:00:00,Monday,YES,,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,125,2.21,1.94,0.05,2.26,24.3,15,15,20,20,15,10,10,5,5,5,5,0,-1,1,1,1,1,0,0,0,1.471,1.317,4,1929.84,2.21
ATLAS_20220411_010000_53345,2022.04.11 01:00:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.68,2.57,0.32,19.07,33.49,15,15,20,0,15,10,10,5,5,5,5,0,1,0,2,0,0,0,0,1,0.107,1.03,1,1948.98,1.68
ATLAS_20220411_011500_53346,2022.04.11 01:15:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.84,2.61,0.4,21.74,38.9,15,15,20,0,15,10,10,5,5,5,5,0,1,0,2,0,0,0,0,1,0.06,1.207,3,1947.59,1.84
ATLAS_20220411_013000_53347,2022.04.11 01:30:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.91,2.62,0.1,5.25,42.85,15,15,20,0,15,10,10,5,5,5,5,0,1,0,2,0,0,0,0,1,0.126,1.094,2,1947.46,1.91
ATLAS_20220411_014500_53348,2022.04.11 01:45:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.88,2.62,0.1,5.31,41.87,15,15,20,0,15,10,10,5,5,5,5,0,1,0,2,0,0,0,0,1,0.064,1.654,2,1946.83,1.88
ATLAS_20220411_020000_53349,2022.04.11 02:00:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.95,2.61,0.1,5.14,38.45,15,15,20,0,15,10,10,5,5,5,5,0,1,0,2,0,0,0,0,1,0.164,1.421,1,1946.49,1.95
ATLAS_20220411_021500_53350,2022.04.11 02:15:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.95,2.61,0.33,16.9,33.92,15,15,20,0,15,10,10,5,5,5,5,0,1,0,2,1,1,0,0,0,1.585,1.103,7,1944.76,1.95
ATLAS_20220411_023000_53351,2022.04.11 02:30:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,2.01,2.65,0.32,15.93,31.21,15,15,20,0,15,10,10,5,5,5,5,0,1,0,2,1,1,0,0,0,1.756,1.189,6,1944.32,2.01
ATLAS_20220411_024500_53352,2022.04.11 02:45:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.9,2.63,0.1,5.27,28.85,15,15,20,0,15,10,10,5,5,5,5,0,1,0,2,1,1,0,0,0,1.626,1.132,5,1944.76,1.9
ATLAS_20220411_030000_53353,2022.04.11 03:00:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.91,2.65,0.1,5.23,28.63,15,15,20,0,15,10,10,5,5,5,5,0,1,0,2,1,1,0,0,0,1.246,1.497,4,1945.47,1.91
ATLAS_20220411_031500_53354,2022.04.11 03:15:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.88,2.67,0.22,11.69,25.24,15,15,20,0,15,10,10,5,5,5,5,0,1,0,2,1,1,0,0,0,1.431,1.356,3,1945.16,1.88
ATLAS_20220411_033000_53355,2022.04.11 03:30:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,1.76,2.65,0.05,2.84,22.3,15,15,20,0,15,10,10,5,5,5,5,0,1,0,1,1,1,1,0,0,2.006,1.358,2,1944.32,1.76
ATLAS_20220411_034500_53356,2022.04.11 03:45:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,1.75,2.61,0.05,2.86,22.32,15,15,20,0,15,10,10,5,5,5,5,0,1,0,1,1,1,0,0,0,1.463,1.531,1,1945.29,1.75
ATLAS_20220411_040000_53357,2022.04.11 04:00:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,1.7,2.61,0.05,2.94,22.72,15,15,20,0,15,10,10,5,5,5,5,0,1,0,1,0,0,0,0,1,0.488,2.294,2,1946.51,1.7
ATLAS_20220411_041500_53358,2022.04.11 04:15:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,1.89,2.65,0.05,2.64,20.11,15,15,20,0,15,10,10,5,5,5,5,0,1,0,1,0,0,0,0,1,0.0,1.688,1,1945.8,1.89
ATLAS_20220411_043000_53359,2022.04.11 04:30:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,CHOPPY,105,1.92,2.65,0.05,2.6,17.84,15,15,20,0,15,10,10,5,5,5,5,0,1,0,0,0,0,0,0,1,0.906,1.302,4,1942.88,1.92
ATLAS_20220411_044500_53360,2022.04.11 04:45:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,1.89,2.58,0.05,2.64,19.49,15,15,20,0,15,10,10,5,5,5,5,0,1,0,1,0,0,0,0,1,0.127,1.418,1,1944.38,1.89
ATLAS_20220411_050000_53361,2022.04.11 05:00:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,1.93,2.54,0.05,2.58,21.79,15,15,20,0,15,10,10,5,5,5,5,0,1,0,1,0,0,0,0,1,0.819,1.057,2,1942.42,1.93
ATLAS_20220411_051500_53362,2022.04.11 05:15:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,2.07,2.5,0.05,2.41,24.02,15,15,20,0,15,10,10,5,5,5,5,0,1,0,1,1,1,1,0,0,2.15,0.884,1,1941.83,2.07
ATLAS_20220411_053000_53363,2022.04.11 05:30:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,2.03,2.45,0.05,2.46,26.83,15,15,20,0,15,10,10,5,5,5,5,0,1,0,2,1,1,0,0,0,1.399,1.103,3,1943.44,2.03
ATLAS_20220411_054500_53364,2022.04.11 05:45:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,OK,PREMIUM,NONE,TRENDING,105,2.18,2.43,0.05,2.3,26.47,15,15,20,0,15,10,10,5,5,5,5,0,1,0,2,1,1,0,0,0,1.197,1.028,2,1943.67,2.18
ATLAS_20220411_060000_53365,2022.04.11 06:00:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,OK,PREMIUM,NONE,TRENDING,105,2.07,2.37,0.05,2.41,25.93,15,15,20,0,15,10,10,5,5,5,5,0,1,0,2,1,1,0,0,0,1.454,1.0,1,1943.27,2.07
ATLAS_20220411_061500_53366,2022.04.11 06:15:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,OK,PREMIUM,NONE,TRENDING,105,2.07,2.26,0.05,2.42,25.47,15,15,20,0,15,10,10,5,5,5,5,0,1,0,2,0,0,0,0,1,0.145,1.087,2,1944.65,2.07
ATLAS_20220411_063000_53367,2022.04.11 06:30:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,2.15,2.24,0.05,2.33,24.57,15,15,20,0,15,10,10,5,5,5,5,0,1,1,1,0,0,0,0,1,0.205,1.27,2,1944.16,2.15
ATLAS_20220411_064500_53368,2022.04.11 06:45:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,2.11,2.09,0.05,2.37,23.79,15,15,20,0,15,10,10,5,5,5,5,0,1,1,1,0,0,0,0,1,0.825,1.256,6,1942.86,2.11
ATLAS_20220411_100000_53369,2022.04.11 10:00:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,2.09,1.98,0.05,2.39,30.49,15,15,20,0,15,10,10,5,5,5,5,0,1,1,2,1,1,1,1,0,5.301,0.617,2,1944.27,2.09
ATLAS_20220411_101500_53370,2022.04.11 10:15:00,Monday,NO,MSS,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,2.23,2.02,0.05,2.24,27.43,15,15,20,0,15,10,10,5,5,5,5,0,1,1,2,1,1,1,1,0,5.148,0.233,1,1943.87,2.23
