SetupID,Timestamp,DayOfWeek,Trade_Executed,Rejected_Step,WeeklyBias,DailyBias,H4Bias,H1Bias,PDH_Sweep,PDL_Sweep,PWH_Sweep,PWL_Sweep,Asian_Sweep,EQH_Sweep,EQL_Sweep,MSS,Displacement,FVG_Present,OB_Present,ADR_Status,PremDisc_Status,Session,MarketCondition,ConfluenceScore,ATR14_Pips,ATR50_Pips,Spread_Pips,SpreadPctATR,ADX_Value,Score_Weekly,Score_Daily,Score_LiqSweep,Score_MSS,Score_Displacement,Score_FVG,Score_Killzone,Score_SMT,Score_ADR,Score_PO3,Score_PremDisc,Score_H4Align,Score_H1Align,OB_Score,Cond_Score,win_loss,tp1_hit,tp2_hit,tp3_hit,sl_hit,mfe_r,mae_r,bars_to_outcome,entry_price,atr_1r
ATLAS_20150102_101500_0002,2015.01.02 10:15:00,Friday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OK,DISCOUNT,NONE,TRENDING,105,2.72,1.85,0.37,13.61,32.44,15,15,20,0,15,10,10,5,5,5,5,1,0,0,2,1,1,1,1,0,6.18,0.187,1,1177.52,2.72
ATLAS_20150102_104500_0004,2015.01.02 10:45:00,Friday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OK,DISCOUNT,NONE,TRENDING,105,2.6,1.86,0.46,17.66,25.92,15,15,20,0,15,10,10,5,5,5,5,1,0,0,2,1,1,1,0,0,2.735,1.204,2,1187.87,2.6
ATLAS_20150105_024500_0036,2015.01.05 02:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,2.86,3.4,0.49,17.15,38.82,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.591,1.182,9,1195.65,2.86
ATLAS_20150105_030000_0037,2015.01.05 03:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,2.86,3.42,0.65,22.69,42.39,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.392,1.035,4,1195.95,2.86
ATLAS_20150105_031500_0038,2015.01.05 03:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,3.03,3.44,0.49,16.17,46.64,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.162,1.162,7,1195.79,3.03
ATLAS_20150105_033000_0039,2015.01.05 03:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,2.99,3.42,0.49,16.4,50.31,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.144,1.047,6,1195.4,2.99
ATLAS_20150105_034500_0040,2015.01.05 03:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,2.96,3.43,0.49,16.57,49.06,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.777,1.699,8,1193.53,2.96
ATLAS_20150105_040000_0041,2015.01.05 04:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,2.97,3.26,0.46,15.47,47.98,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.657,1.811,7,1193.88,2.97
ATLAS_20150105_041500_0042,2015.01.05 04:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,3.04,3.21,0.33,10.87,45.36,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.309,1.135,5,1194.89,3.04
ATLAS_20150105_043000_0043,2015.01.05 04:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,3.18,3.22,0.46,14.48,45.1,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.173,1.097,4,1194.93,3.18
ATLAS_20150105_044500_0044,2015.01.05 04:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,2.54,3.21,0.37,14.54,45.11,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.276,1.0,2,1194.41,2.54
ATLAS_20150105_050000_0045,2015.01.05 05:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,2.38,3.03,0.48,20.2,46.07,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.336,1.811,3,1192.81,2.38
ATLAS_20150105_051500_0046,2015.01.05 05:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,2.15,2.97,0.35,16.28,46.91,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.358,1.614,2,1191.97,2.15
ATLAS_20150105_053000_0047,2015.01.05 05:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,2.03,2.89,0.45,22.12,44.71,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.271,1.818,1,1192.19,2.03
ATLAS_20150105_054500_0048,2015.01.05 05:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,1.87,2.82,0.33,17.68,43.57,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,2,0,0,0,0,1,0.84,1.471,3,1189.67,1.87
ATLAS_20150105_060000_0049,2015.01.05 06:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,1.77,2.78,0.46,25.97,42.57,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.266,1.955,2,1190.38,1.77
ATLAS_20150105_061500_0050,2015.01.05 06:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,1.61,2.73,0.33,20.49,37.65,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.081,2.137,1,1190.36,1.61
ATLAS_20150105_063000_0051,2015.01.05 06:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,1.47,2.71,0.33,22.5,33.38,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.422,1.061,1,1188.79,1.47
ATLAS_20150105_064500_0052,2015.01.05 06:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,105,1.31,2.67,0.35,26.79,33.79,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,0,0,0,1.122,1.756,3,1189.08,1.31
ATLAS_20150105_100000_0053,2015.01.05 10:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,1.45,1.91,0.36,24.91,30.2,15,15,20,0,15,10,10,5,0,5,5,0,0,1,2,1,1,1,0,0,2.097,1.407,1,1199.46,1.45
ATLAS_20150105_101500_0054,2015.01.05 10:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,1.51,1.92,0.31,20.53,28.27,15,15,20,0,15,10,10,5,0,5,5,0,0,1,2,1,1,0,0,0,1.338,2.026,1,1200.48,1.51
ATLAS_20150105_103000_0055,2015.01.05 10:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,1.59,1.9,0.38,23.89,25.42,15,15,20,0,15,10,10,5,0,5,5,0,0,1,2,0,0,0,0,1,0.0,1.358,1,1199.58,1.59
ATLAS_20150105_104500_0056,2015.01.05 10:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,RANGING,100,1.6,1.88,0.33,20.67,22.94,15,15,20,0,15,10,10,5,0,5,5,0,0,1,1,0,0,0,0,1,0.106,1.737,1,1198.68,1.6
ATLAS_20150105_110000_0057,2015.01.05 11:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,RANGING,100,1.71,1.91,0.42,24.6,23.71,15,15,20,0,15,10,10,5,0,5,5,0,0,1,1,0,0,0,0,1,0.515,1.363,2,1196.71,1.71
ATLAS_20150105_111500_0058,2015.01.05 11:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,RANGING,100,1.68,1.88,0.35,20.89,24.98,15,15,20,0,15,10,10,5,0,5,5,0,0,1,1,1,1,1,1,0,3.577,0.554,3,1195.31,1.68
ATLAS_20150105_113000_0059,2015.01.05 11:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,RANGING,100,1.53,1.9,0.33,21.61,23.36,15,15,20,0,15,10,10,5,0,5,5,0,0,1,1,1,1,1,1,0,3.601,0.562,3,1195.81,1.53
ATLAS_20150105_114500_0060,2015.01.05 11:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,RANGING,100,1.53,1.9,0.32,20.98,22.3,15,15,20,0,15,10,10,5,0,5,5,0,0,1,1,1,1,1,1,0,3.209,0.399,2,1196.41,1.53
ATLAS_20150105_120000_0061,2015.01.05 12:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,RANGING,100,1.53,1.87,0.33,21.54,19.79,15,15,20,0,15,10,10,5,0,5,5,0,1,1,1,1,1,1,1,0,3.444,0.046,1,1196.05,1.53
ATLAS_20150105_121500_0062,2015.01.05 12:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,RANGING,100,1.65,1.91,0.39,23.59,20.36,15,15,20,0,15,10,10,5,0,5,5,0,1,1,1,1,1,1,1,0,3.939,0.115,2,1197.86,1.65
ATLAS_20150105_123000_0063,2015.01.05 12:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,RANGING,100,1.69,1.92,0.4,23.65,21.41,15,15,20,0,15,10,10,5,0,5,5,0,1,1,1,1,1,1,1,0,3.272,0.0,1,1198.83,1.69
ATLAS_20150105_124500_0064,2015.01.05 12:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,RANGING,100,1.68,1.89,0.31,18.47,23.55,15,15,20,0,15,10,10,5,0,5,5,0,1,1,1,1,1,1,1,0,3.405,0.673,2,1200.85,1.68
ATLAS_20150105_130000_0065,2015.01.05 13:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,1.87,1.96,0.34,18.22,27.16,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,1,1,0,3.075,0.011,1,1200.82,1.87
ATLAS_20150105_131500_0066,2015.01.05 13:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,1.9,1.97,0.31,16.34,30.28,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,0,0,0,1.926,1.111,9,1203.71,1.9
ATLAS_20150105_133000_0067,2015.01.05 13:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,1.83,1.97,0.33,18.05,32.99,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,1,0,0,2.033,1.12,8,1203.65,1.83
ATLAS_20150105_140000_0069,2015.01.05 14:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,1.95,1.8,0.32,16.4,40.82,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,1,0,0,2.005,0.954,5,1203.46,1.95
ATLAS_20150105_141500_0070,2015.01.05 14:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,1.98,1.75,0.3,15.15,40.63,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,1,0,0,2.076,0.838,4,1203.26,1.98
ATLAS_20150105_143000_0071,2015.01.05 14:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,1.95,1.73,0.31,15.88,38.7,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,1,0,0,2.631,0.328,1,1202.24,1.95
ATLAS_20150105_150000_0073,2015.01.05 15:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,2.2,1.75,0.35,15.88,38.69,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,0,0,0,1.164,1.086,3,1204.81,2.2
ATLAS_20150105_153000_0075,2015.01.05 15:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,2.81,1.86,0.39,13.9,34.22,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,0,0,0,0,1,0.292,1.103,5,1206.55,2.81
ATLAS_20150105_154500_0076,2015.01.05 15:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,2.96,1.89,0.3,10.13,33.05,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,0,0,0,0,1,0.203,1.132,5,1205.77,2.96
ATLAS_20150105_160000_0077,2015.01.05 16:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NEWYORK,TRENDING,100,3.01,1.92,0.39,12.96,32.04,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,0,0,0,0,1,0.355,1.229,9,1205.3,3.01
ATLAS_20150105_161500_0078,2015.01.05 16:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NEWYORK,TRENDING,100,3.14,1.94,0.37,11.79,29.16,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,0,0,0,0,1,0.0,1.197,3,1206.18,3.14
ATLAS_20150105_163000_0079,2015.01.05 16:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NEWYORK,TRENDING,100,3.0,1.96,0.3,9.98,26.66,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,0,0,0,0,0,0.583,0.817,20,1204.05,3.0
ATLAS_20150105_164500_0080,2015.01.05 16:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NEWYORK,TRENDING,100,3.32,2.05,0.46,13.87,27.84,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,0,0,0,0,0,0.383,0.883,20,1204.53,3.32
ATLAS_20150105_170000_0081,2015.01.05 17:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NEWYORK,TRENDING,100,3.42,2.04,0.71,20.76,28.87,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,0,0,0,1.465,0.418,20,1203.03,3.42
ATLAS_20150105_171500_0082,2015.01.05 17:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NEWYORK,TRENDING,100,3.43,2.08,0.41,11.96,32.2,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,0,0,0,1.461,0.417,20,1203.03,3.43
ATLAS_20150105_173000_0083,2015.01.05 17:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NEWYORK,TRENDING,100,3.47,2.11,0.46,13.25,35.1,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,0,0,0,1.444,0.412,20,1203.03,3.47
ATLAS_20150105_174500_0084,2015.01.05 17:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NEWYORK,TRENDING,100,3.65,2.17,0.52,14.25,38.51,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,0,0,0,1.373,0.392,20,1203.03,3.65
ATLAS_20150105_180000_0085,2015.01.05 18:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NEWYORK,TRENDING,100,3.66,2.19,0.52,14.2,36.29,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,0,0,0,1.369,0.391,20,1203.03,3.66
ATLAS_20150105_181500_0086,2015.01.05 18:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NEWYORK,TRENDING,100,3.62,2.23,0.51,14.1,31.52,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,0,0,0,1.293,0.486,19,1203.36,3.62
ATLAS_20150105_183000_0087,2015.01.05 18:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NEWYORK,TRENDING,100,3.58,2.26,0.54,15.07,28.55,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,0,0,0,0,0,0.922,0.877,20,1204.74,3.58
ATLAS_20150105_184500_0088,2015.01.05 18:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NEWYORK,TRENDING,100,3.54,2.29,0.5,14.12,27.72,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,0,0,0,1.353,0.466,17,1203.25,3.54
ATLAS_20150105_190000_0089,2015.01.05 19:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,3.1,2.31,0.47,15.18,26.52,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,0,0,0,1.842,0.235,12,1202.33,3.1
ATLAS_20150105_191500_0090,2015.01.05 19:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,RANGING,100,2.83,2.32,0.45,15.91,23.5,15,15,20,0,15,10,10,5,0,5,5,0,1,1,1,1,1,0,0,0,2.0,0.131,7,1202.38,2.83
ATLAS_20150105_193000_0091,2015.01.05 19:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,RANGING,100,2.83,2.35,0.52,18.37,22.76,15,15,20,0,15,10,10,5,0,5,5,0,1,1,1,1,1,0,0,0,1.809,0.208,11,1202.92,2.83
ATLAS_20150105_194500_0092,2015.01.05 19:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,RANGING,100,2.75,2.37,0.61,22.15,24.26,15,15,20,0,15,10,10,5,0,5,5,0,1,1,1,1,1,0,0,0,1.778,0.24,13,1203.15,2.75
ATLAS_20150105_200000_0093,2015.01.05 20:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,2.76,2.4,0.53,19.2,27.55,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,0,0,0,1.685,0.326,12,1203.39,2.76
ATLAS_20150105_201500_0094,2015.01.05 20:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,2.48,2.41,0.51,20.59,30.79,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,1,0,0,2.044,0.024,7,1202.97,2.48
ATLAS_20150105_203000_0095,2015.01.05 20:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,2.56,2.41,0.61,23.86,35.01,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,1,0,0,2.199,0.094,10,1203.44,2.56
ATLAS_20150105_204500_0096,2015.01.05 20:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,2.38,2.41,0.51,21.42,38.67,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,1,0,0,2.668,0.042,9,1204.11,2.38
ATLAS_20150105_210000_0097,2015.01.05 21:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,2.31,2.42,0.51,22.11,38.27,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,1,0,0,2.641,0.143,8,1204.36,2.31
ATLAS_20150105_211500_0098,2015.01.05 21:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,2.13,2.42,0.57,26.72,37.92,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,1,1,0,3.474,0.103,7,1204.4,2.13
ATLAS_20150105_213000_0099,2015.01.05 21:30:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,2.04,2.42,0.51,24.96,39.51,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,1,1,0,3.475,0.196,6,1204.71,2.04
ATLAS_20150105_214500_0100,2015.01.05 21:45:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,1.95,2.43,0.51,26.18,36.26,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,1,1,0,3.605,0.164,5,1204.77,1.95
ATLAS_20150105_220000_0101,2015.01.05 22:00:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,1.94,2.43,0.52,26.87,34.72,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,1,1,0,3.448,0.17,4,1205.11,1.94
ATLAS_20150105_221500_0102,2015.01.05 22:15:00,Monday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,YES,BLOCKED,PREMIUM,NONE,TRENDING,100,1.9,2.44,0.51,26.88,34.89,15,15,20,0,15,10,10,5,0,5,5,0,1,1,2,1,1,1,1,0,3.311,0.295,3,1205.51,1.9
